churn_at_dt,churn probability,prediction
1.0,0.4651666666666667,0.0
0.0,0.06,0.0
0.0,0.24989865526630217,0.0
0.0,0.15,0.0
0.0,0.08,0.0
0.0,0.2,0.0
0.0,0.22,0.0
1.0,0.34333333333333327,0.0
0.0,0.15732079032079027,0.0
0.0,0.19,0.0
0.0,0.36,0.0
0.0,0.1,0.0
0.0,0.24,0.0
1.0,0.49,0.0
0.0,0.18,0.0
0.0,0.42,0.0
0.0,0.1,0.0
0.0,0.16,0.0
0.0,0.21,0.0
0.0,0.13,0.0
0.0,0.17,0.0
0.0,0.09,0.0
0.0,0.19,0.0
1.0,0.15,0.0
0.0,0.7,1.0
0.0,0.34,0.0
0.0,0.49,0.0
0.0,0.09,0.0
0.0,0.29,0.0
0.0,0.33,0.0
0.0,0.11,0.0
1.0,0.14,0.0
0.0,0.18,0.0
1.0,0.35,0.0
0.0,0.125,0.0
1.0,0.21,0.0
0.0,0.29,0.0
0.0,0.28600000000000003,0.0
1.0,0.23,0.0
0.0,0.21,0.0
0.0,0.09,0.0
0.0,0.3,0.0
0.0,0.19,0.0
1.0,0.5625,1.0
0.0,0.17,0.0
0.0,0.38,0.0
0.0,0.17,0.0
1.0,0.35,0.0
0.0,0.33,0.0
0.0,0.16,0.0
0.0,0.26,0.0
0.0,0.22,0.0
1.0,0.28,0.0
1.0,0.28,0.0
0.0,0.04,0.0
0.0,0.37,0.0
0.0,0.09,0.0
0.0,0.09,0.0
0.0,0.13,0.0
0.0,0.32,0.0
1.0,0.26,0.0
0.0,0.27083333333333337,0.0
0.0,0.29,0.0
0.0,0.1,0.0
0.0,0.32,0.0
1.0,0.18,0.0
0.0,0.2,0.0
0.0,0.03,0.0
1.0,0.05,0.0
0.0,0.12,0.0
0.0,0.06,0.0
0.0,0.16,0.0
0.0,0.06,0.0
0.0,0.17,0.0
1.0,0.2,0.0
0.0,0.29,0.0
0.0,0.34,0.0
0.0,0.39,0.0
0.0,0.45,0.0
0.0,0.12,0.0
0.0,0.11,0.0
0.0,0.34,0.0
0.0,0.07,0.0
0.0,0.35,0.0
0.0,0.16,0.0
0.0,0.16,0.0
0.0,0.39,0.0
0.0,0.46,0.0
0.0,0.38,0.0
0.0,0.64,1.0
0.0,0.29333333333333333,0.0
0.0,0.04,0.0
0.0,0.19,0.0
0.0,0.38,0.0
0.0,0.08,0.0
1.0,0.05,0.0
0.0,0.15,0.0
0.0,0.16,0.0
1.0,0.37,0.0
0.0,0.02,0.0
1.0,0.41,0.0
0.0,0.11,0.0
0.0,0.09,0.0
0.0,0.2,0.0
0.0,0.22,0.0
0.0,0.3,0.0
1.0,0.16,0.0
1.0,0.14,0.0
1.0,0.17,0.0
0.0,0.21,0.0
0.0,0.04,0.0
0.0,0.22,0.0
0.0,0.36,0.0
0.0,0.11,0.0
0.0,0.24,0.0
0.0,0.18,0.0
0.0,0.15,0.0
0.0,0.12,0.0
0.0,0.24,0.0
0.0,0.4,0.0
0.0,0.1,0.0
1.0,0.35,0.0
0.0,0.52,1.0
1.0,0.47,0.0
0.0,0.01,0.0
0.0,0.12,0.0
0.0,0.39,0.0
0.0,0.11,0.0
0.0,0.17,0.0
0.0,0.2,0.0
0.0,0.08,0.0
0.0,0.3,0.0
0.0,0.18,0.0
0.0,0.32,0.0
0.0,0.0,0.0
0.0,0.052000000000000005,0.0
0.0,0.45,0.0
0.0,0.16,0.0
0.0,0.15,0.0
0.0,0.26,0.0
0.0,0.14,0.0
0.0,0.29,0.0
0.0,0.19,0.0
0.0,0.09,0.0
0.0,0.25,0.0
1.0,0.29,0.0
1.0,0.07,0.0
1.0,0.13,0.0
0.0,0.4,0.0
0.0,0.11,0.0
0.0,0.31,0.0
1.0,0.12042857142857143,0.0
1.0,0.2,0.0
1.0,0.26,0.0
0.0,0.23,0.0
0.0,0.23,0.0
0.0,0.31,0.0
0.0,0.12,0.0
0.0,0.11,0.0
0.0,0.27,0.0
0.0,0.49,0.0
0.0,0.59,1.0
0.0,0.18,0.0
0.0,0.32,0.0
0.0,0.07,0.0
0.0,0.47,0.0
0.0,0.27,0.0
0.0,0.4,0.0
1.0,0.3,0.0
0.0,0.22,0.0
0.0,0.1,0.0
0.0,0.35,0.0
0.0,0.23,0.0
0.0,0.23363095238095238,0.0
1.0,0.09,0.0
0.0,0.28,0.0
0.0,0.21,0.0
0.0,0.34,0.0
1.0,0.22,0.0
0.0,0.09,0.0
0.0,0.34,0.0
0.0,0.22,0.0
0.0,0.11,0.0
0.0,0.15,0.0
0.0,0.1075,0.0
1.0,0.26,0.0
0.0,0.06,0.0
0.0,0.24,0.0
0.0,0.31,0.0
0.0,0.3,0.0
0.0,0.11,0.0
0.0,0.26,0.0
0.0,0.33,0.0
0.0,0.7402142857142857,1.0
0.0,0.31,0.0
0.0,0.27,0.0
0.0,0.12,0.0
1.0,0.23,0.0
0.0,0.29,0.0
0.0,0.13,0.0
0.0,0.53,1.0
0.0,0.05,0.0
1.0,0.22,0.0
1.0,0.3,0.0
0.0,0.05,0.0
0.0,0.1,0.0
0.0,0.27,0.0
1.0,0.47,0.0
0.0,0.16,0.0
1.0,0.29,0.0
0.0,0.16,0.0
0.0,0.38,0.0
0.0,0.17,0.0
0.0,0.07,0.0
0.0,0.24166666666666667,0.0
0.0,0.56,1.0
0.0,0.08,0.0
0.0,0.18,0.0
0.0,0.1,0.0
1.0,0.26,0.0
0.0,0.07,0.0
0.0,0.57,1.0
0.0,0.21,0.0
0.0,0.02,0.0
0.0,0.22,0.0
0.0,0.28,0.0
1.0,0.31,0.0
0.0,0.01,0.0
0.0,0.19,0.0
0.0,0.12,0.0
0.0,0.23,0.0
0.0,0.06,0.0
0.0,0.14,0.0
0.0,0.1,0.0
0.0,0.52,1.0
0.0,0.14,0.0
0.0,0.23,0.0
1.0,0.49,0.0
1.0,0.44,0.0
0.0,0.41525,0.0
0.0,0.14,0.0
0.0,0.08,0.0
0.0,0.17,0.0
0.0,0.36,0.0
0.0,0.16,0.0
0.0,0.44,0.0
0.0,0.24,0.0
1.0,0.11,0.0
0.0,0.36,0.0
0.0,0.26,0.0
0.0,0.25,0.0
1.0,0.25,0.0
1.0,0.43,0.0
0.0,0.31,0.0
0.0,0.61,1.0
0.0,0.06,0.0
1.0,0.40800000000000003,0.0
1.0,0.57,1.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.33,0.0
0.0,0.35,0.0
0.0,0.12,0.0
1.0,0.44,0.0
0.0,0.12,0.0
0.0,0.06,0.0
0.0,0.2,0.0
0.0,0.1,0.0
0.0,0.09,0.0
0.0,0.06086385836385836,0.0
0.0,0.08,0.0
1.0,0.16,0.0
0.0,0.36,0.0
0.0,0.41,0.0
0.0,0.22,0.0
0.0,0.14,0.0
0.0,0.1739206349206349,0.0
0.0,0.06,0.0
1.0,0.35,0.0
0.0,0.14,0.0
0.0,0.13,0.0
0.0,0.27,0.0
0.0,0.22,0.0
0.0,0.09,0.0
0.0,0.34,0.0
1.0,0.14,0.0
0.0,0.32,0.0
0.0,0.03,0.0
0.0,0.29,0.0
0.0,0.3,0.0
1.0,0.32,0.0
0.0,0.21,0.0
0.0,0.3,0.0
0.0,0.53,1.0
0.0,0.24,0.0
0.0,0.13,0.0
1.0,0.09,0.0
0.0,0.24,0.0
0.0,0.43,0.0
0.0,0.32,0.0
1.0,0.09,0.0
0.0,0.02,0.0
0.0,0.15,0.0
0.0,0.16,0.0
0.0,0.36,0.0
0.0,0.35,0.0
0.0,0.21,0.0
1.0,0.15,0.0
1.0,0.21,0.0
0.0,0.37,0.0
0.0,0.38,0.0
0.0,0.39,0.0
0.0,0.41,0.0
1.0,0.14,0.0
0.0,0.44,0.0
0.0,0.37,0.0
1.0,0.44,0.0
1.0,0.42,0.0
1.0,0.35,0.0
1.0,0.34,0.0
0.0,0.45,0.0
0.0,0.12,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.19,0.0
0.0,0.27,0.0
0.0,0.16,0.0
1.0,0.25,0.0
1.0,0.2,0.0
0.0,0.29,0.0
0.0,0.19,0.0
1.0,0.25,0.0
0.0,0.12,0.0
0.0,0.07,0.0
0.0,0.21,0.0
0.0,0.18,0.0
1.0,0.31,0.0
0.0,0.2,0.0
1.0,0.21,0.0
1.0,0.34,0.0
0.0,0.16,0.0
0.0,0.22,0.0
1.0,0.19,0.0
0.0,0.1,0.0
1.0,0.93,1.0
1.0,0.52,1.0
1.0,0.39,0.0
0.0,0.13,0.0
0.0,0.24,0.0
0.0,0.25,0.0
1.0,0.11,0.0
1.0,0.26,0.0
0.0,0.28,0.0
0.0,0.25,0.0
0.0,0.14,0.0
0.0,0.02,0.0
0.0,0.17,0.0
0.0,0.08,0.0
0.0,0.12,0.0
0.0,0.28,0.0
0.0,0.27,0.0
0.0,0.39,0.0
0.0,0.34,0.0
1.0,0.34,0.0
0.0,0.24,0.0
1.0,0.25,0.0
0.0,0.6710119047619049,1.0
0.0,0.11,0.0
0.0,0.38,0.0
1.0,0.28,0.0
0.0,0.22,0.0
0.0,0.11,0.0
0.0,0.36,0.0
0.0,0.35,0.0
0.0,0.27,0.0
0.0,0.04,0.0
0.0,0.5825,1.0
0.0,0.25,0.0
1.0,0.23,0.0
1.0,0.19,0.0
0.0,0.45,0.0
0.0,0.15,0.0
1.0,0.12,0.0
0.0,0.41,0.0
0.0,0.08,0.0
0.0,0.1,0.0
0.0,0.23,0.0
0.0,0.16,0.0
1.0,0.19,0.0
1.0,0.13,0.0
0.0,0.12,0.0
0.0,0.04,0.0
0.0,0.11,0.0
0.0,0.37,0.0
0.0,0.35,0.0
1.0,0.14,0.0
0.0,0.2,0.0
0.0,0.14,0.0
0.0,0.11,0.0
0.0,0.13,0.0
0.0,0.34,0.0
0.0,0.35,0.0
0.0,0.2,0.0
0.0,0.2,0.0
0.0,0.36,0.0
0.0,0.18,0.0
1.0,0.03,0.0
0.0,0.1,0.0
0.0,0.43,0.0
0.0,0.23,0.0
0.0,0.03,0.0
0.0,0.2,0.0
0.0,0.16,0.0
1.0,0.14,0.0
0.0,0.84,1.0
0.0,0.18,0.0
0.0,0.3,0.0
0.0,0.1,0.0
0.0,0.052153398201385814,0.0
0.0,0.32,0.0
0.0,0.12,0.0
0.0,0.35,0.0
0.0,0.07,0.0
1.0,0.15,0.0
0.0,0.31,0.0
0.0,0.27,0.0
1.0,0.41,0.0
0.0,0.07,0.0
0.0,0.46,0.0
0.0,0.08,0.0
0.0,0.13,0.0
0.0,0.03,0.0
0.0,0.22,0.0
1.0,0.74,1.0
0.0,0.16,0.0
0.0,0.36666666666666664,0.0
0.0,0.17,0.0
0.0,0.19,0.0
0.0,0.55,1.0
0.0,0.07,0.0
1.0,0.32,0.0
1.0,0.3,0.0
0.0,0.1,0.0
0.0,0.74,1.0
1.0,0.19,0.0
1.0,0.21099542426023438,0.0
0.0,0.08,0.0
0.0,0.38,0.0
0.0,0.2,0.0
0.0,0.3533333333333333,0.0
0.0,0.06,0.0
0.0,0.08,0.0
0.0,0.21,0.0
0.0,0.3,0.0
1.0,0.27,0.0
0.0,0.06,0.0
0.0,0.41,0.0
0.0,0.38,0.0
0.0,0.03,0.0
0.0,0.15,0.0
0.0,0.17,0.0
0.0,0.22,0.0
0.0,0.01,0.0
1.0,0.18333333333333332,0.0
0.0,0.16,0.0
1.0,0.24,0.0
1.0,0.14,0.0
0.0,0.3,0.0
0.0,0.33,0.0
0.0,0.28,0.0
1.0,0.15,0.0
1.0,0.04,0.0
0.0,0.57,1.0
1.0,0.64,1.0
1.0,0.57,1.0
0.0,0.56,1.0
0.0,0.0,0.0
1.0,0.15,0.0
0.0,0.51,1.0
0.0,0.25,0.0
0.0,0.21375,0.0
0.0,0.05,0.0
0.0,0.04833333333333334,0.0
0.0,0.48191341991341985,0.0
0.0,0.16,0.0
1.0,0.09,0.0
0.0,0.17,0.0
0.0,0.34,0.0
0.0,0.22,0.0
0.0,0.39,0.0
0.0,0.13,0.0
0.0,0.14,0.0
0.0,0.23,0.0
0.0,0.27,0.0
0.0,0.03,0.0
1.0,0.2,0.0
0.0,0.67,1.0
1.0,0.08199999999999999,0.0
1.0,0.23,0.0
0.0,0.23,0.0
0.0,0.6,1.0
0.0,0.22,0.0
0.0,0.28,0.0
0.0,0.26,0.0
0.0,0.16,0.0
0.0,0.005,0.0
0.0,0.15,0.0
0.0,0.15619047619047619,0.0
0.0,0.06,0.0
1.0,0.26,0.0
0.0,0.27,0.0
0.0,0.13,0.0
0.0,0.1913809523809524,0.0
0.0,0.33,0.0
0.0,0.19,0.0
0.0,0.22,0.0
0.0,0.23,0.0
0.0,0.13,0.0
0.0,0.17,0.0
1.0,0.45,0.0
1.0,0.36,0.0
1.0,0.08,0.0
0.0,0.0741904761904762,0.0
0.0,0.23,0.0
1.0,0.08,0.0
0.0,0.07,0.0
0.0,0.22,0.0
0.0,0.34,0.0
0.0,0.07,0.0
1.0,0.14,0.0
0.0,0.16,0.0
1.0,0.35,0.0
0.0,0.14,0.0
0.0,0.47,0.0
1.0,0.48,0.0
0.0,0.22,0.0
0.0,0.19,0.0
0.0,0.08,0.0
0.0,0.26,0.0
0.0,0.07,0.0
0.0,0.11,0.0
0.0,0.015,0.0
0.0,0.26,0.0
0.0,0.15776632780936692,0.0
0.0,0.16,0.0
0.0,0.15,0.0
1.0,0.27,0.0
1.0,0.59,1.0
1.0,0.22,0.0
0.0,0.3,0.0
0.0,0.1,0.0
0.0,0.25,0.0
0.0,0.42,0.0
0.0,0.23,0.0
0.0,0.26665476190476195,0.0
1.0,0.65,1.0
0.0,0.02,0.0
0.0,0.1,0.0
0.0,0.18,0.0
0.0,0.31,0.0
0.0,0.11,0.0
1.0,0.52,1.0
0.0,0.23,0.0
0.0,0.24,0.0
0.0,0.23,0.0
0.0,0.36,0.0
0.0,0.22,0.0
0.0,0.26,0.0
0.0,0.29833333333333334,0.0
1.0,0.01,0.0
0.0,0.08,0.0
0.0,0.25,0.0
0.0,0.195,0.0
1.0,0.06,0.0
0.0,0.4,0.0
1.0,0.16,0.0
0.0,0.32,0.0
1.0,0.36,0.0
0.0,0.05,0.0
0.0,0.22,0.0
0.0,0.34,0.0
0.0,0.11,0.0
0.0,0.23,0.0
1.0,0.08785714285714284,0.0
1.0,0.21,0.0
0.0,0.29,0.0
1.0,0.14,0.0
0.0,0.02,0.0
0.0,0.12,0.0
0.0,0.33,0.0
0.0,0.0412161667914383,0.0
1.0,0.09,0.0
0.0,0.06,0.0
0.0,0.06,0.0
0.0,0.12,0.0
0.0,0.01,0.0
1.0,0.14,0.0
0.0,0.52,1.0
0.0,0.19,0.0
1.0,0.21,0.0
0.0,0.3395238095238094,0.0
0.0,0.29,0.0
0.0,0.07,0.0
0.0,0.2616164273388327,0.0
0.0,0.28,0.0
0.0,0.38,0.0
0.0,0.49,0.0
0.0,0.53,1.0
0.0,0.1812172133422133,0.0
0.0,0.39,0.0
0.0,0.15,0.0
1.0,0.34,0.0
0.0,0.27,0.0
0.0,0.1,0.0
0.0,0.15,0.0
0.0,0.23,0.0
0.0,0.02,0.0
1.0,0.4,0.0
0.0,0.19,0.0
0.0,0.26,0.0
1.0,0.18,0.0
1.0,0.15,0.0
0.0,0.6,1.0
0.0,0.26,0.0
0.0,0.11,0.0
0.0,0.12,0.0
0.0,0.12,0.0
1.0,0.23,0.0
1.0,0.03,0.0
1.0,0.1,0.0
0.0,0.11,0.0
0.0,0.09,0.0
0.0,0.08042910580991076,0.0
0.0,0.09,0.0
0.0,0.2,0.0
1.0,0.14,0.0
0.0,0.2644444444444444,0.0
1.0,0.09,0.0
0.0,0.16260156183685592,0.0
0.0,0.12,0.0
0.0,0.15,0.0
0.0,0.06,0.0
0.0,0.14,0.0
1.0,0.44,0.0
0.0,0.21,0.0
0.0,0.25,0.0
0.0,0.33,0.0
0.0,0.35,0.0
1.0,0.1846397058823529,0.0
1.0,0.03,0.0
0.0,0.21,0.0
0.0,0.25,0.0
0.0,0.18,0.0
0.0,0.02,0.0
0.0,0.41,0.0
0.0,0.0,0.0
0.0,0.16,0.0
1.0,0.25,0.0
0.0,0.25,0.0
0.0,0.47,0.0
0.0,0.28,0.0
0.0,0.17,0.0
0.0,0.18666666666666668,0.0
0.0,0.07,0.0
0.0,0.05,0.0
0.0,0.25,0.0
1.0,0.09,0.0
0.0,0.13,0.0
1.0,0.28,0.0
0.0,0.11,0.0
0.0,0.33,0.0
0.0,0.14,0.0
0.0,0.44,0.0
0.0,0.0,0.0
0.0,0.04,0.0
1.0,0.16,0.0
0.0,0.11,0.0
0.0,0.13,0.0
0.0,0.21,0.0
0.0,0.35,0.0
0.0,0.35,0.0
0.0,0.03,0.0
0.0,0.5110238095238097,1.0
0.0,0.26,0.0
0.0,0.14,0.0
0.0,0.26,0.0
0.0,0.03,0.0
0.0,0.13,0.0
0.0,0.6,1.0
0.0,0.16,0.0
0.0,0.32,0.0
0.0,0.09,0.0
0.0,0.19,0.0
0.0,0.3324126984126984,0.0
0.0,0.18,0.0
1.0,0.11,0.0
0.0,0.07,0.0
0.0,0.11,0.0
0.0,0.46,0.0
1.0,0.21,0.0
0.0,0.37,0.0
0.0,0.09,0.0
0.0,0.06,0.0
1.0,0.17,0.0
1.0,0.38,0.0
0.0,0.3,0.0
1.0,0.06,0.0
0.0,0.32,0.0
0.0,0.12,0.0
0.0,0.24,0.0
0.0,0.12,0.0
0.0,0.2,0.0
0.0,0.53,1.0
0.0,0.77,1.0
0.0,0.12,0.0
0.0,0.18,0.0
0.0,0.28,0.0
0.0,0.25,0.0
0.0,0.11,0.0
0.0,0.25,0.0
0.0,0.09,0.0
0.0,0.32,0.0
0.0,0.32,0.0
0.0,0.34,0.0
1.0,0.24,0.0
0.0,0.06,0.0
1.0,0.05,0.0
0.0,0.21,0.0
1.0,0.28,0.0
0.0,0.4,0.0
0.0,0.003333333333333333,0.0
0.0,0.29,0.0
0.0,0.12,0.0
0.0,0.07,0.0
1.0,0.24,0.0
0.0,0.02333333333333333,0.0
0.0,0.14,0.0
1.0,0.6579999999999999,1.0
1.0,0.12,0.0
0.0,0.11,0.0
0.0,0.14,0.0
0.0,0.37,0.0
1.0,0.53,1.0
1.0,0.29,0.0
0.0,0.24,0.0
0.0,0.14,0.0
0.0,0.27,0.0
0.0,0.12,0.0
1.0,0.34,0.0
0.0,0.11,0.0
0.0,0.04,0.0
0.0,0.25,0.0
1.0,0.33,0.0
0.0,0.41,0.0
0.0,0.44,0.0
0.0,0.5,0.0
0.0,0.57,1.0
1.0,0.28,0.0
1.0,0.26,0.0
0.0,0.46,0.0
1.0,0.51,1.0
1.0,0.13,0.0
0.0,0.3575,0.0
0.0,0.09,0.0
0.0,0.15,0.0
0.0,0.2,0.0
0.0,0.19,0.0
0.0,0.51,1.0
0.0,0.15,0.0
0.0,0.39,0.0
0.0,0.07,0.0
1.0,0.41,0.0
0.0,0.03,0.0
0.0,0.57,1.0
0.0,0.23,0.0
0.0,0.23,0.0
1.0,0.49,0.0
0.0,0.14,0.0
1.0,0.32,0.0
1.0,0.31,0.0
0.0,0.1,0.0
0.0,0.11,0.0
0.0,0.26,0.0
1.0,0.53,1.0
0.0,0.08,0.0
1.0,0.22,0.0
0.0,0.43,0.0
0.0,0.27,0.0
0.0,0.25,0.0
0.0,0.31,0.0
0.0,0.17,0.0
1.0,0.17,0.0
0.0,0.29,0.0
0.0,0.3866666666666667,0.0
0.0,0.1,0.0
0.0,0.34149999999999997,0.0
0.0,0.15,0.0
0.0,0.27,0.0
0.0,0.18,0.0
1.0,0.2,0.0
0.0,0.27,0.0
0.0,0.12,0.0
0.0,0.45,0.0
1.0,0.27,0.0
0.0,0.122,0.0
1.0,0.15,0.0
0.0,0.07,0.0
0.0,0.18,0.0
0.0,0.6546666666666667,1.0
0.0,0.06,0.0
0.0,0.34,0.0
1.0,0.22,0.0
1.0,0.15,0.0
1.0,0.15,0.0
1.0,0.09,0.0
0.0,0.03,0.0
1.0,0.15,0.0
0.0,0.04,0.0
0.0,0.29,0.0
0.0,0.09,0.0
0.0,0.24,0.0
0.0,0.16,0.0
0.0,0.39,0.0
0.0,0.17,0.0
1.0,0.12,0.0
0.0,0.13,0.0
0.0,0.28,0.0
0.0,0.06,0.0
0.0,0.22,0.0
1.0,0.17,0.0
0.0,0.05,0.0
0.0,0.29,0.0
0.0,0.21,0.0
0.0,0.06,0.0
0.0,0.3,0.0
0.0,0.09,0.0
0.0,0.24766666666666665,0.0
0.0,0.16,0.0
0.0,0.26,0.0
0.0,0.02,0.0
0.0,0.3,0.0
0.0,0.27,0.0
0.0,0.4,0.0
0.0,0.08,0.0
0.0,0.13,0.0
1.0,0.17,0.0
0.0,0.19,0.0
0.0,0.002575757575757576,0.0
0.0,0.47,0.0
1.0,0.17,0.0
1.0,0.33,0.0
0.0,0.07,0.0
0.0,0.48,0.0
0.0,0.05,0.0
1.0,0.2,0.0
0.0,0.11,0.0
0.0,0.29,0.0
0.0,0.28,0.0
0.0,0.31,0.0
0.0,0.31,0.0
1.0,0.16,0.0
0.0,0.05,0.0
0.0,0.03,0.0
0.0,0.06,0.0
0.0,0.01,0.0
0.0,0.65,1.0
0.0,0.26,0.0
0.0,0.25,0.0
0.0,0.52,1.0
0.0,0.23,0.0
0.0,0.247,0.0
0.0,0.27,0.0
1.0,0.3377444499944498,0.0
0.0,0.41,0.0
1.0,0.17,0.0
0.0,0.16,0.0
1.0,0.12,0.0
1.0,0.09,0.0
0.0,0.85,1.0
0.0,0.14,0.0
1.0,0.42,0.0
0.0,0.07,0.0
0.0,0.08,0.0
0.0,0.17,0.0
0.0,0.04,0.0
0.0,0.07,0.0
1.0,0.2,0.0
0.0,0.18,0.0
0.0,0.12,0.0
1.0,0.27,0.0
0.0,0.13,0.0
0.0,0.33,0.0
0.0,0.003333333333333333,0.0
0.0,0.04,0.0
0.0,0.33,0.0
0.0,0.035,0.0
0.0,0.09,0.0
0.0,0.26,0.0
0.0,0.2,0.0
0.0,0.4634289321789322,0.0
0.0,0.21,0.0
0.0,0.12,0.0
0.0,0.55,1.0
0.0,0.24,0.0
0.0,0.09,0.0
0.0,0.31,0.0
1.0,0.22,0.0
1.0,0.16,0.0
0.0,0.31,0.0
0.0,0.22,0.0
0.0,0.24,0.0
0.0,0.23,0.0
1.0,0.3,0.0
0.0,0.53,1.0
0.0,0.26,0.0
0.0,0.07,0.0
0.0,0.15,0.0
1.0,0.25,0.0
0.0,0.32,0.0
0.0,0.07,0.0
0.0,0.15,0.0
1.0,0.08,0.0
1.0,0.2783928571428571,0.0
0.0,0.19,0.0
1.0,0.2,0.0
0.0,0.39,0.0
1.0,0.31,0.0
0.0,0.27,0.0
0.0,0.08,0.0
0.0,0.22,0.0
0.0,0.04,0.0
1.0,0.37,0.0
0.0,0.26,0.0
0.0,0.15,0.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.08,0.0
0.0,0.28,0.0
0.0,0.28,0.0
0.0,0.25,0.0
0.0,0.24,0.0
0.0,0.07,0.0
1.0,0.47,0.0
0.0,0.2,0.0
1.0,0.52,1.0
1.0,0.24,0.0
1.0,0.29,0.0
1.0,0.05542730265950079,0.0
0.0,0.12,0.0
0.0,0.0,0.0
1.0,0.0575,0.0
0.0,0.17,0.0
0.0,0.39,0.0
0.0,0.5,0.0
0.0,0.29,0.0
0.0,0.2,0.0
0.0,0.16,0.0
0.0,0.07,0.0
0.0,0.10609532279314886,0.0
0.0,0.08,0.0
1.0,0.9041558441558442,1.0
0.0,0.24,0.0
1.0,0.29,0.0
0.0,0.25,0.0
0.0,0.15,0.0
0.0,0.16,0.0
0.0,0.2,0.0
0.0,0.08,0.0
0.0,0.29455263157894734,0.0
1.0,0.16,0.0
0.0,0.33,0.0
0.0,0.07,0.0
0.0,0.29333333333333333,0.0
1.0,0.09,0.0
0.0,0.05,0.0
0.0,0.23,0.0
0.0,0.47,0.0
0.0,0.06,0.0
0.0,0.28,0.0
1.0,0.19,0.0
0.0,0.09,0.0
0.0,0.4,0.0
0.0,0.19,0.0
1.0,0.3732380952380952,0.0
1.0,0.5,0.0
0.0,0.11,0.0
0.0,0.42,0.0
0.0,0.3,0.0
0.0,0.28,0.0
0.0,0.32,0.0
0.0,0.2,0.0
0.0,0.15,0.0
0.0,0.07,0.0
0.0,0.05,0.0
0.0,0.17,0.0
0.0,0.37,0.0
1.0,0.68,1.0
1.0,0.16,0.0
0.0,0.15,0.0
